,n_components,umap_n_neighbors,umap_min_dist,umap_metric,min_cluster_size,min_samples,cluster_selection_epsilon,cluster_selection_method,hdbscan_metric,ARI,NMI,Homogeneity,Completeness,V-measure,FMI
857,10,30,0.3,cosine,20,5.0,0.0,eom,cosine,-0.0036040908983767236,0.06586364504257791,0.04595495243274987,0.116207113633855,0.0658636450425779,0.19808426189959674
858,10,30,0.3,cosine,20,5.0,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
859,10,30,0.3,cosine,20,5.0,0.0,leaf,cosine,0.0058373582732331565,0.06513427807589912,0.04451580215914049,0.12133175934397636,0.06513427807589912,0.21864698494429846
860,10,30,0.3,cosine,20,5.0,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
861,10,30,0.3,cosine,20,5.0,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
862,10,30,0.3,cosine,20,5.0,0.1,leaf,euclidean,0.0004593059643225092,0.06865404408258251,0.048145864468002765,0.11959787222086789,0.0686540440825825,0.19901827003976305
863,10,30,0.3,cosine,20,5.0,0.1,leaf,cosine,0.00510232523663113,0.05786336778969634,0.03892374659970091,0.11270240849057148,0.057863367789696335,0.2273216196768657
864,50,10,0.0,euclidean,5,,0.0,eom,euclidean,0.029140724511931834,0.16500491939586104,0.13735059111113979,0.2066025097968,0.165004919395861,0.16958486008170423
865,50,10,0.0,euclidean,5,,0.0,eom,cosine,0.025509144125152077,0.2086603510953118,0.18825554443541825,0.23402618611105871,0.20866035109531184,0.14020861850379956
866,50,10,0.0,euclidean,5,,0.0,leaf,euclidean,0.0294227701518404,0.23598657603972628,0.2133209990994579,0.2640412300092992,0.23598657603972625,0.15619347043016896
867,50,10,0.0,euclidean,5,,0.0,leaf,cosine,0.005100245136646452,0.23906214773495443,0.21821193351300452,0.264317790067916,0.23906214773495443,0.1396594180218513
868,50,10,0.0,euclidean,5,,0.1,eom,euclidean,0.025093008192009353,0.22895452472648803,0.20832398807797786,0.2541203186166763,0.22895452472648803,0.14070844281326372
869,50,10,0.0,euclidean,5,,0.1,eom,cosine,0.011286915864290871,0.07851721869503481,0.04584705550145486,0.2731890949112324,0.07851721869503481,0.29543443270793784
870,50,10,0.0,euclidean,5,,0.1,leaf,euclidean,0.02898640780989092,0.2753342725858812,0.2582173608540171,0.294881612533895,0.2753342725858811,0.14809610244918392
871,50,10,0.0,euclidean,5,,0.1,leaf,cosine,0.010467630908924854,0.07746978334755102,0.045235446642807,0.269544697932927,0.07746978334755102,0.2943647931977715
872,50,10,0.0,euclidean,5,5.0,0.0,eom,euclidean,0.020379935040768928,0.20495529204292737,0.18705038039713182,0.22665085635486132,0.20495529204292737,0.13489096703138476
873,50,10,0.0,euclidean,5,5.0,0.0,eom,cosine,0.027547673578015634,0.24054918968096586,0.22180581737055416,0.2627527193381746,0.2405491896809659,0.14283207895368627
874,50,10,0.0,euclidean,5,5.0,0.0,leaf,euclidean,0.02193464559646923,0.23350351654570115,0.21967643239700635,0.2491881558208223,0.23350351654570117,0.1312568562955489
875,50,10,0.0,euclidean,5,5.0,0.0,leaf,cosine,0.015584138052553494,0.22317824173117767,0.20264698117568725,0.248338785893398,0.2231782417311777,0.14053607387543085
876,50,10,0.0,euclidean,5,5.0,0.1,eom,euclidean,0.011083151732296884,0.06692147790868996,0.038526900383469426,0.2544606156922477,0.06692147790868995,0.2958310142854265
877,50,10,0.0,euclidean,5,5.0,0.1,eom,cosine,-0.0016493272485027086,0.06655069567444004,0.044476571242131474,0.1321260477708078,0.06655069567444004,0.21853784278294627
878,50,10,0.0,euclidean,5,5.0,0.1,leaf,euclidean,0.028283542857253912,0.23715578804782433,0.21229464611865495,0.2686120836096917,0.23715578804782433,0.15478145998739762
879,50,10,0.0,euclidean,5,5.0,0.1,leaf,cosine,0.011799818026249239,0.08011092354343423,0.04697747966561516,0.27184336557934075,0.08011092354343423,0.29449282504565044
880,50,10,0.0,euclidean,10,,0.0,eom,euclidean,0.01202181257073307,0.08403793746561483,0.04956448174641999,0.2760115057787851,0.08403793746561483,0.2944244621340117
881,50,10,0.0,euclidean,10,,0.0,eom,cosine,0.014736960940664472,0.09055562511382848,0.05297912664188742,0.3114765790686166,0.09055562511382848,0.29982683319231374
882,50,10,0.0,euclidean,10,,0.0,leaf,euclidean,0.02444039509693494,0.1935113330495656,0.15344519656413116,0.26189478477390266,0.1935113330495656,0.19908545528235405
883,50,10,0.0,euclidean,10,,0.0,leaf,cosine,0.014249785602911992,0.16631754218674277,0.13101529614551008,0.22766113941672073,0.16631754218674277,0.19207075227634016
884,50,10,0.0,euclidean,10,,0.1,eom,euclidean,0.01811523463876411,0.1263898937329059,0.09218347304853433,0.20095984337652012,0.12638989373290593,0.20951095496743233
885,50,10,0.0,euclidean,10,,0.1,eom,cosine,0.011576318010319428,0.089247693768879,0.05266392994952395,0.2922938889283378,0.08924769376887899,0.29381224115368326
886,50,10,0.0,euclidean,10,,0.1,leaf,euclidean,0.017505264850559615,0.18782020253082915,0.1521318035814934,0.2453846677733211,0.18782020253082915,0.17962008318688313
887,50,10,0.0,euclidean,10,,0.1,leaf,cosine,0.01432321918126481,0.09155787465706866,0.06543399886409365,0.15240343703505416,0.09155787465706866,0.20067367735454256
888,50,10,0.0,euclidean,10,5.0,0.0,eom,euclidean,0.0118869127507009,0.1193868653928248,0.08572872067080631,0.19655790335583742,0.1193868653928248,0.21091023594851874
889,50,10,0.0,euclidean,10,5.0,0.0,eom,cosine,0.03456879091122503,0.22329407429244924,0.1966523927605723,0.25828557319425843,0.22329407429244924,0.16147237266892128
890,50,10,0.0,euclidean,10,5.0,0.0,leaf,euclidean,0.018155593052003184,0.19655395428991523,0.17454963136432639,0.22490642692091503,0.19655395428991523,0.14220540397422912
891,50,10,0.0,euclidean,10,5.0,0.0,leaf,cosine,0.027721953878888362,0.19225925227834242,0.1671163901717917,0.22630748602035086,0.19225925227834242,0.155365144966792
892,50,10,0.0,euclidean,10,5.0,0.1,eom,euclidean,0.02462425279696272,0.20982249699118022,0.1843345286613483,0.24348988737745084,0.2098224969911802,0.15450362611618665
893,50,10,0.0,euclidean,10,5.0,0.1,eom,cosine,-0.0006816499855055916,0.07636924781712014,0.05126401372130235,0.14966272219244875,0.07636924781712012,0.21852729875645818
894,50,10,0.0,euclidean,10,5.0,0.1,leaf,euclidean,0.018060328221562772,0.21698424194479715,0.19731664025347692,0.24100666097055606,0.21698424194479715,0.13592604827354018
895,50,10,0.0,euclidean,10,5.0,0.1,leaf,cosine,0.010183742812576977,0.07630368804900209,0.04412547207171875,0.28181669743762955,0.07630368804900209,0.2958731627143863
896,50,10,0.0,euclidean,20,,0.0,eom,euclidean,0.0259567163887859,0.11171563091862631,0.07755148127648644,0.1996830026905432,0.1117156309186263,0.23178222053801512
897,50,10,0.0,euclidean,20,,0.0,eom,cosine,0.018371419642808192,0.11146681771838995,0.0792154205503265,0.18801393507319564,0.11146681771838997,0.20779305095285514
898,50,10,0.0,euclidean,20,,0.0,leaf,euclidean,0.020683510959231197,0.12245228358045886,0.08719416624535115,0.20558215335343974,0.12245228358045884,0.20900417076783775
899,50,10,0.0,euclidean,20,,0.0,leaf,cosine,0.01883696459688475,0.10908988239842617,0.07741029048731637,0.184661064637291,0.1090898823984262,0.20896576472162712
900,50,10,0.0,euclidean,20,,0.1,eom,euclidean,0.02069669758187618,0.11694785921211166,0.08371345058356924,0.19394403011312303,0.11694785921211168,0.20572003082838305
901,50,10,0.0,euclidean,20,,0.1,eom,cosine,0.01718209479433881,0.10830733980954803,0.07735266546531923,0.18056517580388137,0.10830733980954804,0.20357731577285587
902,50,10,0.0,euclidean,20,,0.1,leaf,euclidean,0.03863019947042759,0.1494885590523359,0.10374014052764813,0.26741685860911835,0.14948855905233588,0.24627823423510375
903,50,10,0.0,euclidean,20,,0.1,leaf,cosine,0.009719837883321016,0.10288640727611373,0.07317939330978362,0.1731942207442833,0.10288640727611373,0.19829110350595974
904,50,10,0.0,euclidean,20,5.0,0.0,eom,euclidean,0.036914346853592864,0.14338015568117185,0.1108163555575281,0.20304597369069935,0.14338015568117185,0.19502086906309737
905,50,10,0.0,euclidean,20,5.0,0.0,eom,cosine,0.023065415003510815,0.14448692070211144,0.1156831561361111,0.19238973368868126,0.14448692070211147,0.1744859657189567
906,50,10,0.0,euclidean,20,5.0,0.0,leaf,euclidean,0.0033204470959960655,0.09720920029935874,0.07445809977304887,0.13998128764365347,0.09720920029935876,0.16853271164315778
907,50,10,0.0,euclidean,20,5.0,0.0,leaf,cosine,0.026467649866861103,0.12166711379635242,0.09432290280237413,0.17133800375928238,0.1216671137963524,0.1833496163040496
908,50,10,0.0,euclidean,20,5.0,0.1,eom,euclidean,0.015345466194975442,0.11628652261541837,0.08798444645969321,0.17143094804932596,0.11628652261541836,0.18691968746967239
909,50,10,0.0,euclidean,20,5.0,0.1,eom,cosine,0.0022401114486186643,0.06769140513863935,0.047117017995558445,0.12016205822958956,0.06769140513863933,0.20161229620996218
910,50,10,0.0,euclidean,20,5.0,0.1,leaf,euclidean,0.04391144019204897,0.14996981031471407,0.11544331010020388,0.21396062625661272,0.14996981031471407,0.20433318462399055
911,50,10,0.0,euclidean,20,5.0,0.1,leaf,cosine,0.008247063548225929,0.09730619894343653,0.06770245580985358,0.17291578038267985,0.09730619894343653,0.2113355834507572
912,50,10,0.0,cosine,5,,0.0,eom,euclidean,0.005961999115209562,0.20631236873573752,0.19269017046330472,0.22200712396520866,0.20631236873573752,0.1178979090361825
913,50,10,0.0,cosine,5,,0.0,eom,cosine,0.010312274942603604,0.20695311398508717,0.19506786250829172,0.22038064288517342,0.2069531139850872,0.11673995782066061
914,50,10,0.0,cosine,5,,0.0,leaf,euclidean,0.004786304073118801,0.19776163052633425,0.18293163159364897,0.2152082473331244,0.19776163052633425,0.12146014858275188
915,50,10,0.0,cosine,5,,0.0,leaf,cosine,0.01688232777764154,0.23582797194610852,0.22353613405458236,0.2495502795023393,0.23582797194610855,0.12378022025853966
916,50,10,0.0,cosine,5,,0.1,eom,euclidean,0.005379818437772758,0.1781843367133245,0.15813842697370536,0.20405009108084318,0.1781843367133245,0.13118765722902873
917,50,10,0.0,cosine,5,,0.1,eom,cosine,-0.002095947834187238,0.0583183644270572,0.033699234488609085,0.21643850320916402,0.058318364427057214,0.28249578598326136
918,50,10,0.0,cosine,5,,0.1,leaf,euclidean,-0.00034949641069330367,0.2003537842391563,0.18557123471291465,0.21769532964099642,0.2003537842391563,0.11787490328927247
919,50,10,0.0,cosine,5,,0.1,leaf,cosine,-0.0010091761632422952,0.06120358673003805,0.03612155130900333,0.20025955130636697,0.06120358673003805,0.27745214995366974
920,50,10,0.0,cosine,5,5.0,0.0,eom,euclidean,-0.0011175601831907112,0.1968786728413914,0.18604885943634972,0.20904720896002515,0.1968786728413914,0.10909053764276866
921,50,10,0.0,cosine,5,5.0,0.0,eom,cosine,0.006253726031388013,0.22077819980385516,0.20811893067604786,0.23507726604970575,0.2207781998038552,0.11829183922861056
922,50,10,0.0,cosine,5,5.0,0.0,leaf,euclidean,0.0035725475882073627,0.1994690975251819,0.18509717605029463,0.21626072108098301,0.1994690975251819,0.12090823333516597
923,50,10,0.0,cosine,5,5.0,0.0,leaf,cosine,-0.0009559445146744451,0.20248963708438883,0.18313136751969677,0.22642426998614432,0.20248963708438886,0.13084577527278635
924,50,10,0.0,cosine,5,5.0,0.1,eom,euclidean,0.0023944273777071288,0.17067201454470124,0.14975057838506395,0.19838859788021398,0.17067201454470127,0.13508784444335262
925,50,10,0.0,cosine,5,5.0,0.1,eom,cosine,-0.008175704385283733,0.053954155746794547,0.03378939535696668,0.1338074967936294,0.053954155746794547,0.24697192644168783
926,50,10,0.0,cosine,5,5.0,0.1,leaf,euclidean,0.0008947593957280897,0.2187595880353268,0.20745315290577968,0.23136949106673807,0.21875958803532683,0.11296388654226573
927,50,10,0.0,cosine,5,5.0,0.1,leaf,cosine,-0.004233159484432561,0.06174172769731886,0.03704444108551,0.18524007285018854,0.061741727697318866,0.2647550507719564
928,50,10,0.0,cosine,10,,0.0,eom,euclidean,0.014876990992652384,0.08508644615633164,0.054981950317764566,0.18805054026707188,0.08508644615633164,0.25941881308566667
929,50,10,0.0,cosine,10,,0.0,eom,cosine,0.006033264644514249,0.10463155635842138,0.07479102870024557,0.17409153520291273,0.10463155635842136,0.2120443041657323
930,50,10,0.0,cosine,10,,0.0,leaf,euclidean,-0.0008612417916932842,0.14253855062381587,0.11276206334407628,0.1936835512469612,0.1425385506238159,0.1761107318430903
931,50,10,0.0,cosine,10,,0.0,leaf,cosine,-0.011979945058940176,0.10147582140578655,0.07976563719839366,0.1394233123272272,0.10147582140578654,0.15313883521326108
932,50,10,0.0,cosine,10,,0.1,eom,euclidean,-0.002093848609484608,0.13648411093375865,0.11186312514252593,0.17500188893663485,0.13648411093375867,0.1510677125768048
933,50,10,0.0,cosine,10,,0.1,eom,cosine,0.01526531256130172,0.07397678889946217,0.047254316216229456,0.170258582464768,0.07397678889946217,0.2655950648960106
934,50,10,0.0,cosine,10,,0.1,leaf,euclidean,-0.0008091574428497878,0.14125790459378393,0.11335502114073066,0.18738317372524596,0.14125790459378393,0.1676044302626172
935,50,10,0.0,cosine,10,,0.1,leaf,cosine,0.018350517132544552,0.09441832687755392,0.06309002669706201,0.1875482039771707,0.0944183268775539,0.23975292400564
936,50,10,0.0,cosine,10,5.0,0.0,eom,euclidean,0.0030239644256553886,0.10514587511587929,0.06891467140138749,0.22170515999829,0.10514587511587929,0.24917196873707378
937,50,10,0.0,cosine,10,5.0,0.0,eom,cosine,-0.0015322671948628378,0.14276284637994058,0.11819161559684377,0.180231810565807,0.14276284637994058,0.14652198855356838
938,50,10,0.0,cosine,10,5.0,0.0,leaf,euclidean,-0.0031372035037683043,0.18171872650930368,0.16532768995269567,0.20171755299906616,0.18171872650930368,0.11814777239749602
939,50,10,0.0,cosine,10,5.0,0.0,leaf,cosine,-0.003695841956225987,0.20127546629809778,0.1852477463370192,0.2203393258066322,0.20127546629809778,0.12013624361093281
940,50,10,0.0,cosine,10,5.0,0.1,eom,euclidean,0.002753647201773696,0.11277424479611799,0.07817263487884504,0.20233308419895227,0.11277424479611797,0.22600427938719492
941,50,10,0.0,cosine,10,5.0,0.1,eom,cosine,0.0022993638918671535,0.053411106215311074,0.03523486608103204,0.11032149837921017,0.053411106215311074,0.23495748175682415
942,50,10,0.0,cosine,10,5.0,0.1,leaf,euclidean,-0.0066924222413207645,0.16984886003928293,0.14914392733567464,0.19722924577783613,0.16984886003928293,0.12985088014847987
943,50,10,0.0,cosine,10,5.0,0.1,leaf,cosine,0.011006418228874075,0.0830665391752191,0.04826912809538686,0.2976272003976658,0.0830665391752191,0.29810328329414665
944,50,10,0.0,cosine,20,,0.0,eom,euclidean,-0.0014190553344114736,0.0848328883540236,0.05686490666039121,0.16693867197053597,0.0848328883540236,0.2221869118581537
945,50,10,0.0,cosine,20,,0.0,eom,cosine,-0.003380301077090453,0.08382324685825816,0.057608471633500004,0.15381843144527504,0.08382324685825816,0.20740234306181138
946,50,10,0.0,cosine,20,,0.0,leaf,euclidean,4.6600054477682735e-05,0.0860854295505427,0.056518079962219005,0.18052880658225845,0.0860854295505427,0.2357080226002237
947,50,10,0.0,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
948,50,10,0.0,cosine,20,,0.1,eom,euclidean,-0.0025931303387977563,0.07512101152250142,0.05162776226852277,0.13784954167323832,0.07512101152250142,0.2082558506464279
949,50,10,0.0,cosine,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
950,50,10,0.0,cosine,20,,0.1,leaf,euclidean,0.00045591853669558303,0.09020784562251749,0.0633538293889274,0.15657648538608962,0.0902078456225175,0.19810756885535813
951,50,10,0.0,cosine,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
952,50,10,0.0,cosine,20,5.0,0.0,eom,euclidean,-0.0024976506533535424,0.13723662388060517,0.11707081503699415,0.16579539119543346,0.13723662388060515,0.12830943135315345
953,50,10,0.0,cosine,20,5.0,0.0,eom,cosine,-0.006065958830269643,0.10142781758724971,0.07743745716614117,0.14695489106427106,0.1014278175872497,0.16037578284768672
954,50,10,0.0,cosine,20,5.0,0.0,leaf,euclidean,-0.007580930890808864,0.12604458932195334,0.10039235832440271,0.16930548593694347,0.12604458932195334,0.15006662702368018
955,50,10,0.0,cosine,20,5.0,0.0,leaf,cosine,-0.004120339688800189,0.10351213133969007,0.07908599663597,0.149769131891692,0.10351213133969009,0.16149027041286693
956,50,10,0.0,cosine,20,5.0,0.1,eom,euclidean,-0.00033904419700519004,0.13643408327762147,0.11507281596948435,0.16753382460583197,0.13643408327762147,0.1369414159920683
957,50,10,0.0,cosine,20,5.0,0.1,eom,cosine,0.0003443134617968005,0.051762634383201,0.03184395023942475,0.1382213814215568,0.05176263438320101,0.2540456167309108
958,50,10,0.0,cosine,20,5.0,0.1,leaf,euclidean,-0.005545040322540114,0.09587287062158761,0.07430187792139845,0.1350922575833038,0.09587287062158761,0.15314125065544903
959,50,10,0.0,cosine,20,5.0,0.1,leaf,cosine,0.0005323903357195653,0.05955229231179328,0.04086388760464435,0.10974003095566856,0.059552292311793285,0.212650096094291
960,50,10,0.1,euclidean,5,,0.0,eom,euclidean,0.015445107010336906,0.19905346365927842,0.1754597100505148,0.22997822445877555,0.19905346365927848,0.14947285415859088
961,50,10,0.1,euclidean,5,,0.0,eom,cosine,0.019492770792131357,0.24086488357883204,0.22223459407268215,0.2629046067688316,0.24086488357883204,0.1380168893116009
962,50,10,0.1,euclidean,5,,0.0,leaf,euclidean,0.017072170268231886,0.23197185012747293,0.2065172299861857,0.2645835270138525,0.23197185012747296,0.1619424129364345
963,50,10,0.1,euclidean,5,,0.0,leaf,cosine,0.0026545937117464875,0.23337032048599268,0.19822884112920125,0.28365611952473657,0.2333703204859927,0.17493013758498674
964,50,10,0.1,euclidean,5,,0.1,eom,euclidean,0.014508150386788697,0.2163798569392897,0.19291512043210632,0.24634317841982434,0.2163798569392897,0.14580050004971806
965,50,10,0.1,euclidean,5,,0.1,eom,cosine,0.009961335494301015,0.09024460783752612,0.057604423495818326,0.2082374141665332,0.09024460783752612,0.2603501871088528
966,50,10,0.1,euclidean,5,,0.1,leaf,euclidean,0.022246110989516385,0.21881401371985118,0.19478074490741581,0.24961280578358758,0.21881401371985118,0.15357014114840262
967,50,10,0.1,euclidean,5,,0.1,leaf,cosine,0.013321583344592618,0.09276948430934084,0.0590823579672494,0.21582948961850665,0.09276948430934084,0.26573130242056936
968,50,10,0.1,euclidean,5,5.0,0.0,eom,euclidean,0.0037461543156845616,0.23455971924295263,0.2134757103586678,0.2602648778673346,0.2345597192429526,0.13990866830447202
969,50,10,0.1,euclidean,5,5.0,0.0,eom,cosine,0.014660794401060799,0.25142045179557315,0.22586737066676055,0.28349288765121844,0.2514204517955731,0.15205340682425508
970,50,10,0.1,euclidean,5,5.0,0.0,leaf,euclidean,0.008335607972512081,0.23955312827348846,0.21514854836591596,0.27020255592412507,0.23955312827348846,0.1446319618636184
971,50,10,0.1,euclidean,5,5.0,0.0,leaf,cosine,0.009813510134040955,0.23221015096177453,0.2068024354919979,0.2647355157800443,0.23221015096177453,0.15038580178516373
972,50,10,0.1,euclidean,5,5.0,0.1,eom,euclidean,0.03073253006446398,0.20172781510920065,0.17229156866868806,0.24329511261580639,0.20172781510920065,0.1667822268585134
973,50,10,0.1,euclidean,5,5.0,0.1,eom,cosine,0.004814529146399908,0.07910518181992543,0.04991262717744146,0.19055664217971616,0.07910518181992543,0.25983921577189184
974,50,10,0.1,euclidean,5,5.0,0.1,leaf,euclidean,0.024324674066440784,0.22169090054559715,0.20245595245600279,0.2449645038023632,0.22169090054559715,0.14605840061431266
975,50,10,0.1,euclidean,5,5.0,0.1,leaf,cosine,-0.0036477162149864744,0.0596369732845917,0.03681974953232549,0.15681588119849596,0.05963697328459169,0.2573110326001648
